Trip Duration,Start Time,Stop Time,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Bike ID,User Type,Birth Year,Gender
1379,2016-08-03 13:08:13,2016-08-03 13:31:13,3183,Exchange Place,40.7162469,-74.0334588,3183,Exchange Place,40.7162469,-74.0334588,24526,Subscriber,1985,1
1372,2016-08-03 13:08:26,2016-08-03 13:31:19,3183,Exchange Place,40.7162469,-74.0334588,3183,Exchange Place,40.7162469,-74.0334588,24548,Subscriber,1985,1
201,2016-08-03 13:10:22,2016-08-03 13:13:44,3194,McGinley Square,40.7253399253558,-74.06762212514877,3195,Sip Ave,40.73074262530658,-74.06378388404846,26242,Subscriber,1987,2
334,2016-08-03 13:10:32,2016-08-03 13:16:07,3203,Hamilton Park,40.727595966,-74.044247311,3185,City Hall,40.7177325,-74.043845,26274,Subscriber,1975,2
388,2016-08-03 13:11:02,2016-08-03 13:17:31,3212,Christ Hospital,40.734785818,-74.050443636,3195,Sip Ave,40.73074262530658,-74.06378388404846,24435,Subscriber,1991,1
399,2016-08-03 13:13:15,2016-08-03 13:19:55,3211,Newark Ave,40.72152515,-74.046304543,3202,Newport PATH,40.7272235,-74.0337589,26281,Subscriber,1982,1
602,2016-08-03 13:13:18,2016-08-03 13:23:21,3194,McGinley Square,40.7253399253558,-74.06762212514877,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24544,Subscriber,1991,2
377,2016-08-03 13:13:34,2016-08-03 13:19:51,3195,Sip Ave,40.73074262530658,-74.06378388404846,3225,Baldwin at Montgomery,40.7236589,-74.0641943,24601,Subscriber,1986,1
666,2016-08-03 13:16:56,2016-08-03 13:28:03,3184,Paulus Hook,40.7141454,-74.0335519,3202,Newport PATH,40.7272235,-74.0337589,24621,Subscriber,1959,2
1881,2016-08-03 13:18:01,2016-08-03 13:49:23,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,24644,Subscriber,1965,1
2825,2016-08-03 13:18:25,2016-08-03 14:05:30,3200,MLK Light Rail,40.7111305,-74.0788855,3214,Essex Light Rail,40.7127742,-74.0364857,24623,Customer,,0
642,2016-08-03 13:18:42,2016-08-03 13:29:24,3199,Newport Pkwy,40.7287448,-74.0321082,3213,Van Vorst Park,40.71848892,-74.047726625,24625,Customer,,0
992,2016-08-03 13:18:47,2016-08-03 13:35:19,3215,Central Ave,40.7467299,-74.0492509,3183,Exchange Place,40.7162469,-74.0334588,26154,Subscriber,1981,1
369,2016-08-03 13:20:57,2016-08-03 13:27:07,3199,Newport Pkwy,40.7287448,-74.0321082,3187,Warren St,40.7211236,-74.03805095,24495,Subscriber,1983,1
967,2016-08-03 13:20:59,2016-08-03 13:37:07,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3199,Newport Pkwy,40.7287448,-74.0321082,24524,Subscriber,1952,1
324,2016-08-03 13:22:58,2016-08-03 13:28:23,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,24670,Subscriber,1973,1
2649,2016-08-03 13:23:11,2016-08-03 14:07:20,3268,Lafayette Park,40.71346382669195,-74.06285852193832,3211,Newark Ave,40.72152515,-74.046304543,26261,Subscriber,1985,1
2309,2016-08-03 13:23:15,2016-08-03 14:01:45,3268,Lafayette Park,40.71346382669195,-74.06285852193832,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,26249,Subscriber,1987,2
251,2016-08-03 13:24:41,2016-08-03 13:28:52,3185,City Hall,40.7177325,-74.043845,3183,Exchange Place,40.7162469,-74.0334588,26274,Subscriber,1976,1
314,2016-08-03 13:25:28,2016-08-03 13:30:43,3183,Exchange Place,40.7162469,-74.0334588,3185,City Hall,40.7177325,-74.043845,26269,Subscriber,1986,1
950,2016-08-03 13:26:20,2016-08-03 13:42:10,3198,Heights Elevator,40.748715945380226,-74.04044330120087,3201,Dey St,40.737711,-74.066921,24412,Subscriber,1963,1
1677,2016-08-03 13:27:35,2016-08-03 13:55:32,3202,Newport PATH,40.7272235,-74.0337589,3202,Newport PATH,40.7272235,-74.0337589,24562,Subscriber,1988,1
351,2016-08-03 13:32:28,2016-08-03 13:38:19,3203,Hamilton Park,40.727595966,-74.044247311,3185,City Hall,40.7177325,-74.043845,26302,Subscriber,1989,1
749,2016-08-03 13:35:05,2016-08-03 13:47:34,3199,Newport Pkwy,40.7287448,-74.0321082,3183,Exchange Place,40.7162469,-74.0334588,26213,Subscriber,1986,2
589,2016-08-03 13:35:43,2016-08-03 13:45:32,3192,Liberty Light Rail,40.7112423,-74.0557013,3190,Garfield Ave Station,40.7104670233797,-74.07003879547119,24622,Subscriber,1988,1
174,2016-08-03 13:40:59,2016-08-03 13:43:54,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3279,Dixon Mills,40.721630142638354,-74.04996782541275,24433,Subscriber,1981,1
568,2016-08-03 13:41:39,2016-08-03 13:51:07,3202,Newport PATH,40.7272235,-74.0337589,3184,Paulus Hook,40.7141454,-74.0335519,26251,Subscriber,1985,1
597,2016-08-03 13:42:05,2016-08-03 13:52:02,3185,City Hall,40.7177325,-74.043845,3203,Hamilton Park,40.727595966,-74.044247311,26266,Subscriber,1986,2
414,2016-08-03 13:47:00,2016-08-03 13:53:55,3185,City Hall,40.7177325,-74.043845,3184,Paulus Hook,40.7141454,-74.0335519,26269,Subscriber,1986,1
1099,2016-08-03 13:47:16,2016-08-03 14:05:36,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,24672,Subscriber,1970,1
766,2016-08-03 13:47:55,2016-08-03 14:00:42,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3214,Essex Light Rail,40.7127742,-74.0364857,24601,Subscriber,1986,1
100,2016-08-03 13:49:57,2016-08-03 13:51:38,3273,Manila & 1st,40.721650724879986,-74.04288411140442,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24429,Subscriber,1985,1
345,2016-08-03 13:51:12,2016-08-03 13:56:57,3187,Warren St,40.7211236,-74.03805095,3211,Newark Ave,40.72152515,-74.046304543,26201,Subscriber,1992,1
781,2016-08-03 13:52:29,2016-08-03 14:05:31,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3214,Essex Light Rail,40.7127742,-74.0364857,26194,Subscriber,1982,1
1264,2016-08-03 13:52:30,2016-08-03 14:13:35,3184,Paulus Hook,40.7141454,-74.0335519,3214,Essex Light Rail,40.7127742,-74.0364857,24457,Subscriber,1970,1
1041,2016-08-03 13:53:32,2016-08-03 14:10:54,3202,Newport PATH,40.7272235,-74.0337589,3187,Warren St,40.7211236,-74.03805095,26159,Subscriber,1984,1
317,2016-08-03 14:00:46,2016-08-03 14:06:04,3185,City Hall,40.7177325,-74.043845,3209,Brunswick St,40.7241765,-74.0506564,24721,Subscriber,1975,2
688,2016-08-03 14:02:08,2016-08-03 14:13:36,3220,5 Corners Library,40.734961020009514,-74.0595030784607,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24556,Subscriber,1984,1
247,2016-08-03 14:04:31,2016-08-03 14:08:38,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24394,Subscriber,1989,2
116,2016-08-03 14:05:52,2016-08-03 14:07:49,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,24524,Subscriber,1981,1
3161,2016-08-03 14:13:24,2016-08-03 15:06:06,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3185,City Hall,40.7177325,-74.043845,24544,Customer,,0
263,2016-08-03 14:14:52,2016-08-03 14:19:15,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3209,Brunswick St,40.7241765,-74.0506564,24556,Subscriber,1977,1
289,2016-08-03 14:17:39,2016-08-03 14:22:28,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3279,Dixon Mills,40.721630142638354,-74.04996782541275,24429,Customer,1992,1
274,2016-08-03 14:22:33,2016-08-03 14:27:07,3185,City Hall,40.7177325,-74.043845,3211,Newark Ave,40.72152515,-74.046304543,24684,Subscriber,1952,1
182,2016-08-03 14:26:04,2016-08-03 14:29:06,3206,Hilltop,40.7311689,-74.0575736,3209,Brunswick St,40.7241765,-74.0506564,24474,Subscriber,1961,1
1259,2016-08-03 14:32:25,2016-08-03 14:53:25,3279,Dixon Mills,40.721630142638354,-74.04996782541275,3279,Dixon Mills,40.721630142638354,-74.04996782541275,24433,Customer,1992,1
373,2016-08-03 14:34:03,2016-08-03 14:40:16,3213,Van Vorst Park,40.71848892,-74.047726625,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,26215,Subscriber,1983,2
434,2016-08-03 14:35:00,2016-08-03 14:42:15,3202,Newport PATH,40.7272235,-74.0337589,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26206,Subscriber,1991,1
683,2016-08-03 14:35:25,2016-08-03 14:46:49,3192,Liberty Light Rail,40.7112423,-74.0557013,3209,Brunswick St,40.7241765,-74.0506564,24574,Subscriber,1981,2
385,2016-08-03 14:38:03,2016-08-03 14:44:29,3203,Hamilton Park,40.727595966,-74.044247311,3202,Newport PATH,40.7272235,-74.0337589,26266,Subscriber,1984,1
910,2016-08-03 14:40:22,2016-08-03 14:55:33,3183,Exchange Place,40.7162469,-74.0334588,3194,McGinley Square,40.7253399253558,-74.06762212514877,24645,Subscriber,1979,1
2738,2016-08-03 14:47:52,2016-08-03 15:33:31,3211,Newark Ave,40.72152515,-74.046304543,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,26201,Subscriber,1960,1
660,2016-08-03 14:52:04,2016-08-03 15:03:04,3199,Newport Pkwy,40.7287448,-74.0321082,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26283,Subscriber,1959,2
251,2016-08-03 14:54:12,2016-08-03 14:58:23,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,24425,Subscriber,1977,2
251,2016-08-03 14:54:12,2016-08-03 14:58:24,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,26206,Subscriber,1975,1
429,2016-08-03 14:54:26,2016-08-03 15:01:36,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24491,Subscriber,1964,2
1422,2016-08-03 14:54:37,2016-08-03 15:18:19,3199,Newport Pkwy,40.7287448,-74.0321082,3183,Exchange Place,40.7162469,-74.0334588,24643,Subscriber,1989,2
167,2016-08-03 14:58:03,2016-08-03 15:00:50,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,26315,Subscriber,1963,1
6003,2016-08-03 15:04:01,2016-08-03 16:44:05,3213,Van Vorst Park,40.71848892,-74.047726625,3209,Brunswick St,40.7241765,-74.0506564,26161,Subscriber,1967,2
214,2016-08-03 15:11:00,2016-08-03 15:14:35,3197,North St,40.752559,-74.044725,3198,Heights Elevator,40.748715945380226,-74.04044330120087,24520,Subscriber,1991,2
230,2016-08-03 15:22:29,2016-08-03 15:26:19,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3213,Van Vorst Park,40.71848892,-74.047726625,26198,Subscriber,1959,2
838,2016-08-03 15:22:44,2016-08-03 15:36:42,3267,Morris Canal,40.7124188237569,-74.03852552175522,3214,Essex Light Rail,40.7127742,-74.0364857,26236,Subscriber,1976,1
1525,2016-08-03 15:26:23,2016-08-03 15:51:48,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3275,Columbus Drive,40.71835519823214,-74.03891444206238,24525,Subscriber,1959,2
201,2016-08-03 15:30:23,2016-08-03 15:33:44,3198,Heights Elevator,40.748715945380226,-74.04044330120087,3196,Riverview Park,40.7443187,-74.0439909,26162,Customer,,0
269,2016-08-03 15:30:26,2016-08-03 15:34:56,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26232,Subscriber,1984,2
1452,2016-08-03 15:30:47,2016-08-03 15:54:59,3185,City Hall,40.7177325,-74.043845,3198,Heights Elevator,40.748715945380226,-74.04044330120087,24644,Subscriber,1965,1
410,2016-08-03 15:33:32,2016-08-03 15:40:23,3201,Dey St,40.737711,-74.066921,3195,Sip Ave,40.73074262530658,-74.06378388404846,24418,Subscriber,1962,2
1895,2016-08-03 15:33:48,2016-08-03 16:05:24,3203,Hamilton Park,40.727595966,-74.044247311,3203,Hamilton Park,40.727595966,-74.044247311,24630,Subscriber,1964,1
328,2016-08-03 15:34:51,2016-08-03 15:40:20,3203,Hamilton Park,40.727595966,-74.044247311,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,26221,Subscriber,1997,2
177,2016-08-03 15:35:56,2016-08-03 15:38:54,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,24532,Subscriber,1991,2
412,2016-08-03 15:38:42,2016-08-03 15:45:34,3195,Sip Ave,40.73074262530658,-74.06378388404846,3193,Lincoln Park,40.7246050998869,-74.07840594649315,26245,Subscriber,1986,1
824,2016-08-03 15:39:49,2016-08-03 15:53:33,3193,Lincoln Park,40.7246050998869,-74.07840594649315,3193,Lincoln Park,40.7246050998869,-74.07840594649315,24701,Subscriber,1983,1
477,2016-08-03 15:39:52,2016-08-03 15:47:49,3213,Van Vorst Park,40.71848892,-74.047726625,3185,City Hall,40.7177325,-74.043845,24625,Subscriber,1989,2
1386,2016-08-03 15:42:32,2016-08-03 16:05:39,3187,Warren St,40.7211236,-74.03805095,3191,Union St,40.7182113,-74.0836394,26159,Subscriber,1975,1
413,2016-08-03 15:48:10,2016-08-03 15:55:03,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.727595966,-74.044247311,24386,Subscriber,1984,1
393,2016-08-03 15:49:58,2016-08-03 15:56:32,3214,Essex Light Rail,40.7127742,-74.0364857,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26194,Subscriber,1986,1
507,2016-08-03 15:51:06,2016-08-03 15:59:34,3184,Paulus Hook,40.7141454,-74.0335519,3192,Liberty Light Rail,40.7112423,-74.0557013,26276,Subscriber,1967,1
1101,2016-08-03 15:53:03,2016-08-03 16:11:24,3185,City Hall,40.7177325,-74.043845,3199,Newport Pkwy,40.7287448,-74.0321082,24411,Subscriber,1972,2
211,2016-08-03 15:54:56,2016-08-03 15:58:27,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24504,Subscriber,1962,1
1277,2016-08-03 15:55:23,2016-08-03 16:16:41,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3199,Newport Pkwy,40.7287448,-74.0321082,24525,Subscriber,1959,2
266,2016-08-03 15:55:43,2016-08-03 16:00:09,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,24491,Subscriber,1985,2
475,2016-08-03 15:55:43,2016-08-03 16:03:39,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3225,Baldwin at Montgomery,40.7236589,-74.0641943,26283,Subscriber,1977,1
270,2016-08-03 15:56:17,2016-08-03 16:00:47,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3203,Hamilton Park,40.727595966,-74.044247311,26232,Subscriber,1972,1
1450,2016-08-03 15:57:06,2016-08-03 16:21:17,3198,Heights Elevator,40.748715945380226,-74.04044330120087,3281,Leonard Gordon Park,40.74590996631558,-74.0572714805603,24644,Subscriber,1965,1
299,2016-08-03 16:01:26,2016-08-03 16:06:25,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3203,Hamilton Park,40.727595966,-74.044247311,24389,Subscriber,1950,1
723,2016-08-03 16:01:26,2016-08-03 16:13:29,3183,Exchange Place,40.7162469,-74.0334588,3190,Garfield Ave Station,40.7104670233797,-74.07003879547119,26237,Subscriber,1983,1
201,2016-08-03 16:02:58,2016-08-03 16:06:19,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,26194,Subscriber,1985,1
1447,2016-08-03 16:03:12,2016-08-03 16:27:19,3183,Exchange Place,40.7162469,-74.0334588,3198,Heights Elevator,40.748715945380226,-74.04044330120087,24406,Subscriber,1975,1
533,2016-08-03 16:03:55,2016-08-03 16:12:49,3195,Sip Ave,40.73074262530658,-74.06378388404846,3212,Christ Hospital,40.734785818,-74.050443636,24472,Subscriber,1991,1
154,2016-08-03 16:04:06,2016-08-03 16:06:41,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,26221,Subscriber,1988,1
1921,2016-08-03 16:05:46,2016-08-03 16:37:47,3198,Heights Elevator,40.748715945380226,-74.04044330120087,3206,Hilltop,40.7311689,-74.0575736,24520,Subscriber,1978,1
1439,2016-08-03 16:11:16,2016-08-03 16:35:15,3199,Newport Pkwy,40.7287448,-74.0321082,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24532,Subscriber,1952,1
145,2016-08-03 16:13:07,2016-08-03 16:15:33,3183,Exchange Place,40.7162469,-74.0334588,3187,Warren St,40.7211236,-74.03805095,26184,Subscriber,1981,2
2217,2016-08-03 16:18:59,2016-08-03 16:55:57,3199,Newport Pkwy,40.7287448,-74.0321082,3196,Riverview Park,40.7443187,-74.0439909,24525,Subscriber,1959,2
450,2016-08-03 16:19:24,2016-08-03 16:26:55,3183,Exchange Place,40.7162469,-74.0334588,3185,City Hall,40.7177325,-74.043845,26243,Subscriber,1975,2
801,2016-08-03 16:20:14,2016-08-03 16:33:36,3213,Van Vorst Park,40.71848892,-74.047726625,3199,Newport Pkwy,40.7287448,-74.0321082,24390,Subscriber,1959,2
3569,2016-08-03 16:20:46,2016-08-03 17:20:16,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,26276,Customer,,0
3571,2016-08-03 16:20:59,2016-08-03 17:20:30,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,26202,Customer,,0
1190,2016-08-03 16:22:47,2016-08-03 16:42:37,3194,McGinley Square,40.7253399253558,-74.06762212514877,3199,Newport Pkwy,40.7287448,-74.0321082,24714,Subscriber,1984,1
1203,2016-08-03 16:23:27,2016-08-03 16:43:31,3281,Leonard Gordon Park,40.74590996631558,-74.0572714805603,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24644,Subscriber,1965,1
577,2016-08-03 16:24:05,2016-08-03 16:33:43,3268,Lafayette Park,40.71346382669195,-74.06285852193832,3185,City Hall,40.7177325,-74.043845,24395,Subscriber,1981,1
177,2016-08-03 16:24:33,2016-08-03 16:27:31,3211,Newark Ave,40.72152515,-74.046304543,3203,Hamilton Park,40.727595966,-74.044247311,24512,Subscriber,1987,2
237,2016-08-03 16:25:08,2016-08-03 16:29:05,3195,Sip Ave,40.73074262530658,-74.06378388404846,3194,McGinley Square,40.7253399253558,-74.06762212514877,24418,Subscriber,1979,1
1073,2016-08-03 16:28:06,2016-08-03 16:46:00,3183,Exchange Place,40.7162469,-74.0334588,3210,Pershing Field,40.742677141,-74.051788633,26274,Subscriber,1989,1
203,2016-08-03 16:29:48,2016-08-03 16:33:11,3203,Hamilton Park,40.727595966,-74.044247311,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,24682,Subscriber,1982,2
218,2016-08-03 16:30:25,2016-08-03 16:34:04,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,24608,Subscriber,1969,1
246,2016-08-03 16:31:36,2016-08-03 16:35:42,3213,Van Vorst Park,40.71848892,-74.047726625,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26311,Subscriber,1981,1
184,2016-08-03 16:36:47,2016-08-03 16:39:52,3203,Hamilton Park,40.727595966,-74.044247311,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,24500,Subscriber,1947,1
1124,2016-08-03 16:39:05,2016-08-03 16:57:49,3206,Hilltop,40.7311689,-74.0575736,3267,Morris Canal,40.7124188237569,-74.03852552175522,26153,Subscriber,1986,1
616,2016-08-03 16:40:25,2016-08-03 16:50:42,3206,Hilltop,40.7311689,-74.0575736,3281,Leonard Gordon Park,40.74590996631558,-74.0572714805603,24678,Subscriber,1984,1
1188,2016-08-03 16:40:29,2016-08-03 17:00:17,3183,Exchange Place,40.7162469,-74.0334588,3213,Van Vorst Park,40.71848892,-74.047726625,24643,Subscriber,1965,1
404,2016-08-03 16:40:43,2016-08-03 16:47:27,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,26213,Subscriber,1981,2
234,2016-08-03 16:41:13,2016-08-03 16:45:08,3184,Paulus Hook,40.7141454,-74.0335519,3267,Morris Canal,40.7124188237569,-74.03852552175522,26269,Subscriber,1961,1
229,2016-08-03 16:41:53,2016-08-03 16:45:43,3194,McGinley Square,40.7253399253558,-74.06762212514877,3195,Sip Ave,40.73074262530658,-74.06378388404846,24645,Subscriber,1967,1
202,2016-08-03 16:42:19,2016-08-03 16:45:42,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,3203,Hamilton Park,40.727595966,-74.044247311,24500,Subscriber,1947,1
477,2016-08-03 16:42:28,2016-08-03 16:50:25,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26300,Subscriber,1976,1
761,2016-08-03 16:42:44,2016-08-03 16:55:26,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,3203,Hamilton Park,40.727595966,-74.044247311,24608,Subscriber,1969,1
807,2016-08-03 16:42:57,2016-08-03 16:56:25,3202,Newport PATH,40.7272235,-74.0337589,3214,Essex Light Rail,40.7127742,-74.0364857,26228,Subscriber,1963,1
706,2016-08-03 16:43:13,2016-08-03 16:55:00,3195,Sip Ave,40.73074262530658,-74.06378388404846,3225,Baldwin at Montgomery,40.7236589,-74.0641943,26152,Subscriber,1987,1
381,2016-08-03 16:46:17,2016-08-03 16:52:38,3185,City Hall,40.7177325,-74.043845,3187,Warren St,40.7211236,-74.03805095,24544,Subscriber,1969,1
1417,2016-08-03 16:46:23,2016-08-03 17:10:01,3199,Newport Pkwy,40.7287448,-74.0321082,3197,North St,40.752559,-74.044725,24390,Subscriber,1959,2
405,2016-08-03 16:46:57,2016-08-03 16:53:42,3195,Sip Ave,40.73074262530658,-74.06378388404846,3281,Leonard Gordon Park,40.74590996631558,-74.0572714805603,24484,Subscriber,1980,1
281,2016-08-03 16:47:09,2016-08-03 16:51:50,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3203,Hamilton Park,40.727595966,-74.044247311,24497,Subscriber,1967,1
276,2016-08-03 16:47:28,2016-08-03 16:52:04,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24712,Subscriber,1958,1
224,2016-08-03 16:47:37,2016-08-03 16:51:21,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,24476,Subscriber,1976,1
185,2016-08-03 16:49:14,2016-08-03 16:52:19,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,3203,Hamilton Park,40.727595966,-74.044247311,24682,Subscriber,1982,2
731,2016-08-03 16:49:33,2016-08-03 17:01:45,3185,City Hall,40.7177325,-74.043845,3190,Garfield Ave Station,40.7104670233797,-74.07003879547119,24584,Subscriber,1986,2
486,2016-08-03 16:49:58,2016-08-03 16:58:04,3202,Newport PATH,40.7272235,-74.0337589,3185,City Hall,40.7177325,-74.043845,24562,Subscriber,1990,1
407,2016-08-03 16:50:08,2016-08-03 16:56:55,3202,Newport PATH,40.7272235,-74.0337589,3184,Paulus Hook,40.7141454,-74.0335519,24597,Subscriber,1983,1
459,2016-08-03 16:50:33,2016-08-03 16:58:12,3202,Newport PATH,40.7272235,-74.0337589,3185,City Hall,40.7177325,-74.043845,26281,Subscriber,1987,1
205,2016-08-03 16:51:10,2016-08-03 16:54:36,3195,Sip Ave,40.73074262530658,-74.06378388404846,3194,McGinley Square,40.7253399253558,-74.06762212514877,24645,Subscriber,1981,1
979,2016-08-03 16:51:35,2016-08-03 17:07:54,3202,Newport PATH,40.7272235,-74.0337589,3210,Pershing Field,40.742677141,-74.051788633,26176,Subscriber,1990,1
591,2016-08-03 16:53:31,2016-08-03 17:03:22,3183,Exchange Place,40.7162469,-74.0334588,3203,Hamilton Park,40.727595966,-74.044247311,24710,Subscriber,1989,1
786,2016-08-03 16:54:34,2016-08-03 17:07:41,3194,McGinley Square,40.7253399253558,-74.06762212514877,3183,Exchange Place,40.7162469,-74.0334588,24633,Subscriber,1986,1
584,2016-08-03 16:54:35,2016-08-03 17:04:20,3184,Paulus Hook,40.7141454,-74.0335519,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,26309,Subscriber,1979,1
195,2016-08-03 16:55:15,2016-08-03 16:58:30,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.7124188237569,-74.03852552175522,24523,Subscriber,1974,1
592,2016-08-03 16:55:43,2016-08-03 17:05:35,3201,Dey St,40.737711,-74.066921,3206,Hilltop,40.7311689,-74.0575736,24496,Subscriber,1981,1
665,2016-08-03 16:57:22,2016-08-03 17:08:27,3188,NJCU,40.7101087,-74.0858489,3205,JC Medical Center,40.71653978099194,-74.0496379137039,24628,Subscriber,1963,1
234,2016-08-03 16:57:28,2016-08-03 17:01:23,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,26300,Subscriber,1983,1
342,2016-08-03 16:58:33,2016-08-03 17:04:15,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074262530658,-74.06378388404846,24475,Subscriber,1957,1
1748,2016-08-03 16:58:42,2016-08-03 17:27:51,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,26280,Subscriber,,0
600,2016-08-03 16:58:51,2016-08-03 17:08:51,3202,Newport PATH,40.7272235,-74.0337589,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,24621,Subscriber,1990,1
125,2016-08-03 17:00:30,2016-08-03 17:02:35,3183,Exchange Place,40.7162469,-74.0334588,3184,Paulus Hook,40.7141454,-74.0335519,24477,Subscriber,1981,1
889,2016-08-03 17:01:44,2016-08-03 17:16:34,3214,Essex Light Rail,40.7127742,-74.0364857,3268,Lafayette Park,40.71346382669195,-74.06285852193832,26298,Subscriber,1992,1
552,2016-08-03 17:02:27,2016-08-03 17:11:40,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.727595966,-74.044247311,24613,Subscriber,1978,1
753,2016-08-03 17:04:15,2016-08-03 17:16:49,3202,Newport PATH,40.7272235,-74.0337589,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26266,Subscriber,1986,1
1331,2016-08-03 17:04:42,2016-08-03 17:26:53,3216,Columbia Park,40.6970299,-74.0969366,3195,Sip Ave,40.73074262530658,-74.06378388404846,24502,Customer,,0
157,2016-08-03 17:07:25,2016-08-03 17:10:02,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3213,Van Vorst Park,40.71848892,-74.047726625,24558,Subscriber,1989,1
402,2016-08-03 17:08:19,2016-08-03 17:15:02,3184,Paulus Hook,40.7141454,-74.0335519,3185,City Hall,40.7177325,-74.043845,24477,Subscriber,1957,1
1606,2016-08-03 17:08:23,2016-08-03 17:35:09,3183,Exchange Place,40.7162469,-74.0334588,3215,Central Ave,40.7467299,-74.0492509,24555,Subscriber,1983,1
